contract_id,contract_name,source,contract_type,expected_risk,latency_ms,status,total_classified,human_review_flagged,avg_confidence,avg_entropy,avg_margin,num_rewrites,avg_risk_reduction,sim_mean_risk,sim_ci_lower,sim_ci_upper,sim_ci_width,sim_volatility,sim_dominant_source,num_anomalies,overall_risk,risk_level,structural_risk,num_conflicts,completeness,power_score,dispute_risk,num_hotspots
QuantumGroupIncFl_20090120_8-K_EX-99.2_3672910_EX-99.2_Hosti,QuantumGroupIncFl_20090120_8-K_EX-99.2_3672910_EX-99.2_Hosting Agreement,cuad,MSA,unknown,348,SUCCESS,13,13,0.0703,1.0,0.001,6,0,68.4,0,0,0,unknown,classification,3,70.07708333333333,HIGH,100,0,0.43,16.7,73.5,7
REGANHOLDINGCORP_03_31_2008-EX-10-LICENSE AND HOSTING AGREEM,REGANHOLDINGCORP_03_31_2008-EX-10-LICENSE AND HOSTING AGREEMENT,cuad,License,unknown,261,SUCCESS,11,11,0.0709,1.0,0.0007,5,0,62.4,0,0,0,unknown,classification,1,62.339903846153845,MEDIUM,75.5,0,0.75,44.6,61.5,4
REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGRE,REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT,cuad,MSA,unknown,90,SUCCESS,6,6,0.0727,0.9998,0.0032,3,0,71.1,0,0,0,unknown,classification,0,72.25625,HIGH,100,1,0.29,26.2,74.0,8
RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4.23-SERVICE AGREEMENT,RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4.23-SERVICE AGREEMENT,cuad,MSA,unknown,164,SUCCESS,7,7,0.0721,0.9999,0.0027,2,0,66.7,0,0,0,unknown,classification,1,68.35624999999999,MEDIUM,100,0,0.36,6.8,74.0,8
RMRGROUPINC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT,RMRGROUPINC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT,cuad,MSA,unknown,68,SUCCESS,2,2,0.0695,1.0,0.0,1,0,65.9,0,0,0,unknown,classification,1,67.00625,MEDIUM,100,0,0.14,0.0,74.0,9
"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEG","ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMEN",cuad,MSA,unknown,201,SUCCESS,9,9,0.0712,1.0,0.0014,3,0,66.5,0,0,0,unknown,classification,1,68.14375,MEDIUM,100,0,0.29,3.5,74.9,8
RUBIOSRESTAURANTSINC_03_31_2008-EX-10.75-SPONSORSHIP AGREEME,RUBIOSRESTAURANTSINC_03_31_2008-EX-10.75-SPONSORSHIP AGREEMENT,cuad,MSA,unknown,307,SUCCESS,12,12,0.0717,1.0,0.002,5,0,74.4,0,0,0,unknown,classification,0,75.81464371980675,HIGH,100,1,0.43,43.1,74.4,6
RaeSystemsInc_20001114_10-Q_EX-10.57_2631790_EX-10.57_Co-Bra,RaeSystemsInc_20001114_10-Q_EX-10.57_2631790_EX-10.57_Co-Branding Agreement,cuad,MSA,unknown,91,SUCCESS,4,4,0.0715,1.0,0.0018,4,0,76.8,0,0,0,unknown,classification,0,78.23125,HIGH,100,0,0.21,45.6,78.2,9
RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Br,RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement,cuad,MSA,unknown,254,SUCCESS,8,8,0.0715,1.0,0.0019,7,0,70.7,0,0,0,unknown,classification,2,72.20305555555555,HIGH,100,0,0.36,26.2,73.9,10
RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-1,RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation A,cuad,MSA,unknown,269,SUCCESS,11,11,0.0709,1.0,0.001,3,0,67.4,0,0,0,unknown,classification,0,68.84945175438597,MEDIUM,100,1,0.43,11.4,73.1,6
RareElementResourcesLtd_20171019_SC 13D_EX-99.4_10897534_EX-,RareElementResourcesLtd_20171019_SC 13D_EX-99.4_10897534_EX-99.4_Intellectual Pr,cuad,MSA,unknown,346,SUCCESS,10,10,0.0731,1.0,0.003,10,0,70.6,0,0,0,unknown,classification,0,71.9125,HIGH,100,0,0.21,22.2,74.9,9
ReedsInc_20191113_10-Q_EX-10.4_11888303_EX-10.4_Development ,ReedsInc_20191113_10-Q_EX-10.4_11888303_EX-10.4_Development Agreement,cuad,MSA,unknown,274,SUCCESS,8,8,0.0721,0.9998,0.0021,4,0,68.9,0,0,0,unknown,classification,1,70.74374999999999,HIGH,100,0,0.36,16.5,74.9,8
"Reinsurance Group of America, Incorporated - A_R REMARKETING","Reinsurance Group of America, Incorporated - A_R REMARKETING  AGREEMENT",cuad,MSA,unknown,145,SUCCESS,6,6,0.0713,1.0,0.002,1,0,66.2,0,0,0,unknown,classification,0,67.56180555555555,MEDIUM,100,0,0.29,2.8,74.0,7
RemarkHoldingsInc_20081114_10-Q_EX-10.24_2895649_EX-10.24_Co,RemarkHoldingsInc_20081114_10-Q_EX-10.24_2895649_EX-10.24_Content License Agreem,cuad,License,unknown,428,SUCCESS,15,15,0.0718,0.9999,0.0023,12,0,74.7,0,0,0,unknown,classification,2,76.48124999999999,HIGH,100,1,0.62,42.2,76.1,6
RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreeme,cuad,MSA,unknown,177,SUCCESS,6,6,0.0713,1.0,0.0012,2,0,66.0,0,0,0,unknown,classification,1,66.7875,MEDIUM,100,0,0.43,0.0,73.6,7
ReynoldsConsumerProductsInc_20191115_S-1_EX-10.18_11896469_E,ReynoldsConsumerProductsInc_20191115_S-1_EX-10.18_11896469_EX-10.18_Supply Agree,cuad,Supply,unknown,85,SUCCESS,6,6,0.0725,0.9998,0.0025,3,0,30.5,0,0,0,unknown,classification,1,30.516666666666666,LOW,45.0,1,1.0,1.5,33.4,2
ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_,ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agr,cuad,MSA,unknown,284,SUCCESS,12,12,0.0719,0.9999,0.0023,1,0,65.3,0,0,0,unknown,classification,1,66.35,MEDIUM,100,1,0.43,0.0,72.7,6
RgcResourcesInc_20151216_8-K_EX-10.3_9372751_EX-10.3_Franchi,RgcResourcesInc_20151216_8-K_EX-10.3_9372751_EX-10.3_Franchise Agreement,cuad,Franchise,unknown,93,SUCCESS,8,8,0.0712,1.0,0.0018,3,0,20.3,0,0,0,unknown,classification,1,20.474999999999998,LOW,32.5,1,1.0,1.2,20.9,1
RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-,RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Ag,cuad,MSA,unknown,311,SUCCESS,8,8,0.072,0.9998,0.002,5,0,78.0,0,0,0,unknown,classification,0,79.98333333333333,HIGH,100,2,0.36,32.1,87.1,8
SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTEN,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT,cuad,MSA,unknown,178,SUCCESS,7,7,0.071,1.0,0.0014,2,0,71.8,0,0,0,unknown,classification,1,73.29513888888889,HIGH,100,1,0.21,31.4,74.0,8
SCOUTCAMINC_05_12_2020-EX-10.22-SERVICES AGREEMENT,SCOUTCAMINC_05_12_2020-EX-10.22-SERVICES AGREEMENT,cuad,MSA,unknown,287,SUCCESS,8,8,0.0724,1.0,0.0026,8,0,66.7,0,0,0,unknown,classification,0,68.225,MEDIUM,100,0,0.21,5.0,74.4,9
SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT,cuad,Supply,unknown,203,SUCCESS,6,6,0.0717,0.9998,0.0025,4,0,35.0,0,0,0,unknown,power_asymmetry,1,34.974999999999994,LOW,30.0,0,1.0,16.7,45.3,4
SECURIANFUNDSTRUST_05_01_2012-EX-99.28.H.9-NET INVESTMENT IN,SECURIANFUNDSTRUST_05_01_2012-EX-99.28.H.9-NET INVESTMENT INCOME MAINTENANCE AGR,cuad,MSA,unknown,237,SUCCESS,8,8,0.0715,1.0,0.0021,5,0,82.5,0,0,0,unknown,classification,1,84.31762013729977,HIGH,100,1,0.29,59.6,84.8,7
SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreem,SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement,cuad,Collaboration,unknown,341,SUCCESS,8,8,0.0725,0.9999,0.0034,4,0,23.8,0,0,0,unknown,classification,1,23.474999999999998,LOW,30.0,0,1.0,0.0,28.9,2
SEPARATEACCOUNTIIOFAGL_05_02_2011-EX-99.(J)(4)-UNCONDITIONAL,SEPARATEACCOUNTIIOFAGL_05_02_2011-EX-99.(J)(4)-UNCONDITIONAL CAPITAL MAINTENANCE,cuad,MSA,unknown,91,SUCCESS,4,4,0.07,1.0,0.001,3,0,67.6,0,0,0,unknown,classification,0,69.225,MEDIUM,100,0,0.21,10.0,74.4,8
SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAI,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,cuad,License,unknown,164,SUCCESS,5,5,0.0716,0.9998,0.0018,0,0,59.8,0,0,0,unknown,classification,1,61.47916666666667,MEDIUM,100,0,0.38,5.8,60.6,4
"SIBANNAC,INC_12_04_2017-EX-2.1-Strategic Alliance Agreement","SIBANNAC,INC_12_04_2017-EX-2.1-Strategic Alliance Agreement",cuad,MSA,unknown,278,SUCCESS,9,9,0.0719,1.0,0.0021,2,0,65.2,0,0,0,unknown,classification,2,66.56875,MEDIUM,100,1,0.43,0.0,73.1,6
SLINGERBAGINC_05_27_2020-EX-10.7-CONSULTING AGREEMENT,SLINGERBAGINC_05_27_2020-EX-10.7-CONSULTING AGREEMENT,cuad,MSA,unknown,424,SUCCESS,10,10,0.0727,0.9997,0.0025,4,0,68.5,0,0,0,unknown,classification,0,69.95477150537634,MEDIUM,100,1,0.29,14.4,74.1,8
SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintena,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support cont,cuad,MSA,unknown,143,SUCCESS,5,5,0.0708,1.0,0.0006,3,0,65.4,0,0,0,unknown,classification,0,67.00625,MEDIUM,100,1,0.14,0.0,74.0,8
SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENA,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT,cuad,MSA,unknown,327,SUCCESS,9,9,0.0711,1.0,0.0011,4,0,67.1,0,0,0,unknown,classification,0,68.69999999999999,MEDIUM,100,1,0.36,10.0,73.4,9
"SOLUTIONSVENDINGINTERNATIONAL,INC_03_31_2020-EX1A-1 UNDR AGM","SOLUTIONSVENDINGINTERNATIONAL,INC_03_31_2020-EX1A-1 UNDR AGMT-SERVICES AGREEMENT",cuad,MSA,unknown,180,SUCCESS,7,7,0.0733,0.9999,0.0037,3,0,71.8,0,0,0,unknown,classification,1,73.14875,HIGH,100,0,0.21,28.0,75.1,9
SONUSCORP_03_12_1997-EX-10.11-SPONSORSHIP AGREEMENT,SONUSCORP_03_12_1997-EX-10.11-SPONSORSHIP AGREEMENT,cuad,MSA,unknown,163,SUCCESS,7,7,0.07,1.0,0.0007,0,0,63.6,0,0,0,unknown,classification,1,65.25625,MEDIUM,100,0,0.36,0.0,70.5,6
SPARKLINGSPRINGWATERHOLDINGSLTD_07_03_2002-EX-10.13-SOFTWARE,SPARKLINGSPRINGWATERHOLDINGSLTD_07_03_2002-EX-10.13-SOFTWARE LICENSE AND MAINTEN,cuad,License,unknown,126,SUCCESS,8,8,0.0712,1.0,0.0015,5,0,66.2,0,0,0,unknown,classification,0,67.35,MEDIUM,100,1,0.38,5.0,72.7,6
SPHERE3DCORP_06_24_2020-EX-10.12-CONSULTING AGREEMENT,SPHERE3DCORP_06_24_2020-EX-10.12-CONSULTING AGREEMENT,cuad,MSA,unknown,307,SUCCESS,11,11,0.0735,0.9998,0.0027,4,0,68.6,0,0,0,unknown,classification,0,69.94624999999999,MEDIUM,100,1,0.21,14.7,74.0,8
"SPIENERGYCO,LTD_03_09_2011-EX-99.5-OPERATIONS AND MAINTENANC","SPIENERGYCO,LTD_03_09_2011-EX-99.5-OPERATIONS AND MAINTENANCE AGREEMENT",cuad,MSA,unknown,221,SUCCESS,9,9,0.0704,1.0,0.0014,3,0,68.4,0,0,0,unknown,classification,0,69.89755434782609,MEDIUM,100,1,0.36,14.5,74.0,7
"SPIENERGYCO,LTD_07_10_2014-EX-10-Cooperation Agreement of 50","SPIENERGYCO,LTD_07_10_2014-EX-10-Cooperation Agreement of 50MWp Photovoltaic Gri",cuad,MSA,unknown,111,SUCCESS,3,3,0.0713,1.0,0.0023,3,0,64.8,0,0,0,unknown,classification,1,65.9125,MEDIUM,100,0,0.07,0.0,71.8,9
"SPOKHOLDINGS,INC_06_19_2020-EX-10.1-COOPERATION AGREEMENT","SPOKHOLDINGS,INC_06_19_2020-EX-10.1-COOPERATION AGREEMENT",cuad,MSA,unknown,220,SUCCESS,6,6,0.0712,1.0,0.0013,6,0,69.7,0,0,0,unknown,classification,0,71.36333333333333,HIGH,100,0,0.21,21.3,74.2,10
SPORTHALEYINC_09_29_1997-EX-10.2-10-ENDORSEMENT AGREEMENT,SPORTHALEYINC_09_29_1997-EX-10.2-10-ENDORSEMENT AGREEMENT,cuad,MSA,unknown,153,SUCCESS,7,7,0.0727,0.9999,0.0024,6,0,68.0,0,0,0,unknown,classification,0,69.56875,MEDIUM,100,1,0.21,10.6,74.9,9
"SPRINGBANKPHARMACEUTICALS,INC_04_08_2020-EX-99.A-JOINT FILIN","SPRINGBANKPHARMACEUTICALS,INC_04_08_2020-EX-99.A-JOINT FILING AGREEMENT",cuad,MSA,unknown,82,SUCCESS,2,2,0.0695,1.0,0.0005,1,0,64.6,0,0,0,unknown,classification,1,65.69375,MEDIUM,100,0,0.14,0.0,71.4,10
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,cuad,MSA,unknown,247,SUCCESS,9,9,0.0718,1.0,0.0016,1,0,68.6,0,0,0,unknown,classification,0,69.83958333333332,MEDIUM,100,1,0.29,14.2,74.0,7
STARTECGLOBALCOMMUNICATIONSCORP_11_16_1998-EX-10.30-CONSTRUC,STARTECGLOBALCOMMUNICATIONSCORP_11_16_1998-EX-10.30-CONSTRUCTION AND MAINTENANCE,cuad,MSA,unknown,2067,SUCCESS,70,70,0.0711,1.0,0.0016,28,0,72.4,0,0,0,unknown,classification,4,73.8,HIGH,100,3,0.79,0.0,87.6,5
STWRESOURCESHOLDINGCORP_08_06_2014-EX-10.1-COOPERATION AGREE,STWRESOURCESHOLDINGCORP_08_06_2014-EX-10.1-COOPERATION AGREEMENT,cuad,MSA,unknown,89,SUCCESS,4,4,0.0715,0.9998,0.0023,3,0,66.5,0,0,0,unknown,classification,0,67.85732323232324,MEDIUM,100,0,0.21,6.4,73.1,8
"SUCAMPOPHARMACEUTICALS,INC_11_04_2015-EX-10.2-STRATEGIC ALLI","SUCAMPOPHARMACEUTICALS,INC_11_04_2015-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",cuad,MSA,unknown,211,SUCCESS,5,5,0.0718,1.0,0.0022,2,0,65.0,0,0,0,unknown,classification,1,66.21875,MEDIUM,100,1,0.29,0.0,72.4,7
SUMMAFOURINC_06_19_1998-EX-10.3-SOFTWARE LICENSE AND MAINTEN,SUMMAFOURINC_06_19_1998-EX-10.3-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,cuad,License,unknown,97,SUCCESS,4,4,0.0735,0.9998,0.0035,4,0,71.7,0,0,0,unknown,classification,0,73.06730769230768,HIGH,100,0,0.25,32.3,73.2,6
SUNTRONCORP_05_17_2006-EX-10.22-MAINTENANCE AGREEMENT,SUNTRONCORP_05_17_2006-EX-10.22-MAINTENANCE AGREEMENT,cuad,MSA,unknown,112,SUCCESS,6,6,0.0713,1.0,0.0015,4,0,70.6,0,0,0,unknown,classification,0,72.3625,HIGH,100,0,0.36,23.9,75.2,8
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING A,SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT,cuad,MSA,unknown,82,SUCCESS,4,4,0.072,0.9998,0.0023,3,0,65.6,0,0,0,unknown,classification,1,67.225,MEDIUM,100,0,0.29,0.0,74.4,10
SalesforcecomInc_20171122_10-Q_EX-10.1_10961535_EX-10.1_Rese,SalesforcecomInc_20171122_10-Q_EX-10.1_10961535_EX-10.1_Reseller Agreement,cuad,MSA,unknown,70,SUCCESS,5,5,0.0708,1.0,0.0008,2,0,67.6,0,0,0,unknown,classification,0,69.09166666666667,MEDIUM,100,0,0.36,9.3,74.4,7
ScansourceInc_20190509_10-Q_EX-10.2_11661422_EX-10.2_Distrib,ScansourceInc_20190509_10-Q_EX-10.2_11661422_EX-10.2_Distributor Agreement,cuad,MSA,unknown,104,SUCCESS,9,9,0.0714,0.9999,0.0022,3,0,68.4,0,0,0,unknown,classification,0,70.08749999999999,HIGH,100,1,0.43,16.5,73.6,6
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distr,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1,cuad,MSA,unknown,385,SUCCESS,14,14,0.0719,1.0,0.0019,9,0,76.0,0,0,0,unknown,classification,0,77.52250000000001,HIGH,100,1,0.29,43.0,77.8,8
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distr,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,cuad,MSA,unknown,306,SUCCESS,14,14,0.0716,0.9999,0.0017,2,0,65.7,0,0,0,unknown,classification,0,67.04602272727271,MEDIUM,100,0,0.43,2.4,73.1,6
ScansourceInc_20190822_10-K_EX-10.39_11793959_EX-10.39_Distr,ScansourceInc_20190822_10-K_EX-10.39_11793959_EX-10.39_Distributor Agreement,cuad,MSA,unknown,82,SUCCESS,4,4,0.0718,1.0,0.002,3,0,76.2,0,0,0,unknown,classification,0,77.57102272727272,HIGH,100,1,0.14,46.8,76.4,9
SigaTechnologiesInc_20190603_8-K_EX-10.1_11695818_EX-10.1_Pr,SigaTechnologiesInc_20190603_8-K_EX-10.1_11695818_EX-10.1_Promotion Agreement,cuad,MSA,unknown,195,SUCCESS,8,8,0.0707,1.0,0.0006,3,0,66.1,0,0,0,unknown,classification,1,67.82777777777778,MEDIUM,100,0,0.5,3.9,74.1,6
"SightLife Surgical, Inc. - STRATEGIC SALES _ MARKETING AGREE","SightLife Surgical, Inc. - STRATEGIC SALES _ MARKETING AGREEMENT",cuad,MSA,unknown,255,SUCCESS,11,11,0.0715,0.9999,0.0025,2,0,66.6,0,0,0,unknown,classification,1,67.89791666666666,MEDIUM,100,1,0.5,5.3,73.7,6
SimplicityEsportsGamingCompany_20181130_8-K_EX-10.1_11444071,SimplicityEsportsGamingCompany_20181130_8-K_EX-10.1_11444071_EX-10.1_Franchise A,cuad,Franchise,unknown,350,SUCCESS,7,7,0.073,0.9997,0.0029,7,0,27.5,0,0,0,unknown,classification,1,27.441666666666663,LOW,30.0,0,1.0,19.8,28.9,2
SmartRxSystemsInc_20180914_1-A_EX1A-6 MAT CTRCT_11351705_EX1,SmartRxSystemsInc_20180914_1-A_EX1A-6 MAT CTRCT_11351705_EX1A-6 MAT CTRCT_Distri,cuad,MSA,unknown,334,SUCCESS,11,11,0.0715,0.9999,0.0014,3,0,66.8,0,0,0,unknown,classification,1,67.87291666666667,MEDIUM,100,0,0.5,6.7,73.1,6
"Sonos, Inc. - Manufacturing Agreement ","Sonos, Inc. - Manufacturing Agreement ",cuad,MSA,unknown,326,SUCCESS,13,13,0.0716,0.9999,0.002,3,0,66.9,0,0,0,unknown,classification,1,68.46458333333332,MEDIUM,100,0,0.5,29.2,65.3,4
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Ag,SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1,cuad,Franchise,unknown,194,SUCCESS,5,5,0.0724,1.0,0.0024,3,0,24.2,0,0,0,unknown,classification,1,23.875,LOW,30.0,0,1.0,2.0,28.9,2
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Ag,SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement2,cuad,Franchise,unknown,237,SUCCESS,6,6,0.0702,1.0,0.0003,4,0,23.5,0,0,0,unknown,classification,1,23.174999999999997,LOW,17.5,0,1.0,10.0,31.8,3
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Ag,SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement3,cuad,Franchise,unknown,170,SUCCESS,11,11,0.0705,1.0,0.0015,1,0,20.6,0,0,0,unknown,classification,1,20.224999999999998,LOW,32.5,1,1.0,0.0,20.9,1
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Ag,SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement4,cuad,Franchise,unknown,126,SUCCESS,2,2,0.0715,1.0,0.0025,2,0,7.6,0,0,0,unknown,power_asymmetry,2,5.85,LOW,0,0,1.0,10.0,7.7,1
SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affili,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,cuad,MSA,unknown,189,SUCCESS,8,8,0.0714,1.0,0.001,0,0,67.2,0,0,0,unknown,classification,1,68.95690789473684,MEDIUM,100,0,0.14,16.3,71.4,7
StaarSurgicalCompany_20180801_10-Q_EX-10.37_11289449_EX-10.3,StaarSurgicalCompany_20180801_10-Q_EX-10.37_11289449_EX-10.37_Distributor Agreem,cuad,MSA,unknown,384,SUCCESS,9,9,0.0721,0.9999,0.0022,6,0,82.1,0,0,0,unknown,classification,0,83.25375,HIGH,100,1,0.21,71.0,78.1,8
StampscomInc_20001114_10-Q_EX-10.47_2631630_EX-10.47_Co-Bran,StampscomInc_20001114_10-Q_EX-10.47_2631630_EX-10.47_Co-Branding Agreement,cuad,MSA,unknown,161,SUCCESS,5,5,0.0724,0.9998,0.0028,1,0,67.3,0,0,0,unknown,classification,0,68.46458333333332,MEDIUM,100,0,0.21,7.3,74.0,7
SteelVaultCorp_20081224_10-K_EX-10.16_3074935_EX-10.16_Affil,SteelVaultCorp_20081224_10-K_EX-10.16_3074935_EX-10.16_Affiliate Agreement,cuad,MSA,unknown,283,SUCCESS,11,11,0.0714,1.0,0.0009,2,0,68.9,0,0,0,unknown,classification,0,71.00255376344086,HIGH,100,1,0.14,21.1,73.6,8
TALCOTTRESOLUTIONLIFEINSURANCECO-SEPARATEACCOUNTTWELVE_04_30,TALCOTTRESOLUTIONLIFEINSURANCECO-SEPARATEACCOUNTTWELVE_04_30_2020-EX-99.8(L)-SER,cuad,MSA,unknown,216,SUCCESS,10,10,0.0707,1.0,0.0011,2,0,66.0,0,0,0,unknown,classification,2,67.26875,MEDIUM,100,0,0.36,2.6,73.5,8
"TALLGRASSENERGY,LP_02_20_2020-EX-99.26-JOINT FILING AGREEMEN","TALLGRASSENERGY,LP_02_20_2020-EX-99.26-JOINT FILING AGREEMENT",cuad,MSA,unknown,171,SUCCESS,3,3,0.07,1.0,0.0007,2,0,66.0,0,0,0,unknown,classification,1,67.44375,MEDIUM,100,0,0.21,0.0,74.9,9
TEARDROPGOLFCO_10_23_1996-EX-10.12-ENDORSEMENT AGREEMENT,TEARDROPGOLFCO_10_23_1996-EX-10.12-ENDORSEMENT AGREEMENT,cuad,MSA,unknown,96,SUCCESS,8,8,0.0711,1.0,0.0011,3,0,66.3,0,0,0,unknown,classification,0,67.97963516746411,MEDIUM,100,1,0.21,2.7,74.9,8
TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTR,TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENAN,cuad,MSA,unknown,149,SUCCESS,7,7,0.0701,1.0,0.0004,1,0,64.9,0,0,0,unknown,classification,0,66.13125,MEDIUM,100,0,0.36,0.0,72.3,5
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEME,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,cuad,MSA,unknown,345,SUCCESS,13,13,0.0708,1.0,0.0015,5,0,70.0,0,0,0,unknown,classification,0,71.7875,HIGH,100,1,0.36,25.0,73.6,7
"THERAVANCEBIOPHARMA,INC_05_08_2020-EX-10.2-SERVICE AGREEMENT","THERAVANCEBIOPHARMA,INC_05_08_2020-EX-10.2-SERVICE AGREEMENT",cuad,MSA,unknown,306,SUCCESS,7,7,0.0734,0.9997,0.0027,4,0,75.9,0,0,0,unknown,classification,1,77.1861111111111,HIGH,100,0,0.29,46.1,75.9,7
TICKETSCOMINC_06_22_1999-EX-10.22-SPONSORSHIP AGREEMENT,TICKETSCOMINC_06_22_1999-EX-10.22-SPONSORSHIP AGREEMENT,cuad,MSA,unknown,109,SUCCESS,9,9,0.0726,0.9998,0.002,4,0,75.0,0,0,0,unknown,classification,1,76.725,HIGH,100,2,0.36,22.5,84.4,6
TRANSMONTAIGNEPARTNERSLLC_03_13_2020-EX-10.9-SERVICES AGREEM,TRANSMONTAIGNEPARTNERSLLC_03_13_2020-EX-10.9-SERVICES AGREEMENT,cuad,MSA,unknown,346,SUCCESS,10,10,0.0722,0.9999,0.0022,6,0,71.9,0,0,0,unknown,classification,1,73.51319444444444,HIGH,100,2,0.43,6.2,84.5,7
"TRANSPHORM,INC_02_14_2020-EX-10.12(1)-JOINT VENTURE AGREEMEN","TRANSPHORM,INC_02_14_2020-EX-10.12(1)-JOINT VENTURE AGREEMENT",cuad,MSA,unknown,240,SUCCESS,7,7,0.0719,1.0,0.0026,3,0,67.4,0,0,0,unknown,classification,1,68.225,MEDIUM,100,1,0.29,5.0,74.4,9
TRICITYBANKSHARESCORP_05_15_1998-EX-10-OUTSOURCING AGREEMENT,TRICITYBANKSHARESCORP_05_15_1998-EX-10-OUTSOURCING AGREEMENT,cuad,MSA,unknown,421,SUCCESS,12,12,0.0722,1.0,0.002,8,0,75.3,0,0,0,unknown,classification,0,76.55240384615385,HIGH,100,1,0.43,19.2,85.4,8
TRIZETTOGROUPINC_08_18_1999-EX-10.17-TECHNICAL INFRASTRUCTUR,TRIZETTOGROUPINC_08_18_1999-EX-10.17-TECHNICAL INFRASTRUCTURE MAINTENANCE AGREEM,cuad,MSA,unknown,342,SUCCESS,9,9,0.0711,1.0,0.0017,6,0,67.9,0,0,0,unknown,classification,0,69.28897058823529,MEDIUM,100,0,0.36,13.4,73.2,8
